"Index ""RUA.Open"" ""RUA.High"" ""RUA.Low"" ""RUA.Close"" ""RUA.Volume"" ""RUA.Adjusted"""
2003-05-14 525.89 528.53 522.5 524.559998 0 524.559998
2003-05-15 524.56 529.2 524.18 528.440002 0 528.440002
2003-05-16 528.44 529.22 524.02 526.859985 0 526.859985
2003-05-19 526.86 526.86 514.06 514.299988 0 514.299988
2003-05-20 514.3 516.94 509.63 513.76001 0 513.76001
2003-05-21 513.76 516.07 511.2 516.030029 0 516.030029
2003-05-22 516.03 522.68 515.58 520.909973 0 520.909973
2003-05-23 520.91 523.24 518.7 522.349976 0 522.349976
2003-05-27 522.35 533.05 519.31 532.51001 0 532.51001
2003-05-28 532.51 536.68 531.87 533.47998 0 533.47998
2003-05-29 533.48 538.41 529.98 531.900024 0 531.900024
2003-05-30 531.9 540.64 531.9 540.219971 0 540.219971
2003-06-02 540.22 548.87 540.22 542.289978 0 542.289978
2003-06-03 542.29 545.17 540.67 544.539978 0 544.539978
2003-06-04 544.54 553.69 544.19 552.849976 0 552.849976
2003-06-05 552.85 555.66 548.31 555.659973 0 555.659973
2003-06-06 555.66 565.72 553.47 554.26001 0 554.26001
2003-06-09 554.26 554.26 545.18 546.809998 0 546.809998
2003-06-10 546.81 552.01 546.81 552.01001 0 552.01001
2003-06-11 552.01 558.91 549.87 558.909973 0 558.909973
2003-06-12 558.91 561.78 555.78 559.630005 0 559.630005
2003-06-13 559.63 560.8 551.61 553.780029 0 553.780029
2003-06-16 553.78 565.84 553.78 565.789978 0 565.789978
2003-06-17 565.79 568.23 563.65 566.359985 0 566.359985
2003-06-18 566.36 567.99 562.34 565.349976 0 565.349976
2003-06-19 565.35 566.09 556.01 556.859985 0 556.859985
2003-06-20 556.86 560.32 556.04 557.219971 0 557.219971
2003-06-23 557.21 557.21 546.67 548.799988 0 548.799988
2003-06-24 548.8 552.03 547.11 549.719971 0 549.719971
2003-06-25 549.72 554.51 546.07 546.369995 0 546.369995
2003-06-26 546.37 552.71 545.67 552.400024 0 552.400024
2003-06-27 552.4 554.54 546.74 547.75 0 547.75
2003-06-30 547.75 551.82 546.23 546.73999 0 546.73999
2003-07-01 546.74 551.13 539.83 550.73999 0 550.73999
2003-07-02 550.74 557.73 550.74 557.72998 0 557.72998
2003-07-03 557.73 558.3 552.42 553.599976 0 553.599976
2003-07-07 553.6 564.48 553.6 564.150024 0 564.150024
2003-07-08 564.15 567.44 561.23 566.780029 0 566.780029
2003-07-09 566.78 568.19 562.03 564.580017 0 564.580017
2003-07-10 564.58 564.58 554.25 556.780029 0 556.780029
2003-07-11 556.78 563.22 556.78 562 0 562
2003-07-14 562 571.63 562 565.859985 0 565.859985
2003-07-15 565.86 568.93 561.55 563.679993 0 563.679993
2003-07-16 563.68 565.34 557.5 560.030029 0 560.030029
2003-07-17 560.03 560.03 550.5 552.080017 0 552.080017
2003-07-18 552.08 558.78 552.08 558.280029 0 558.280029
2003-07-21 558.28 558.28 548.82 550.289978 0 550.289978
2003-07-22 550.29 556.41 548.88 555.640015 0 555.640015
2003-07-23 555.64 556.94 551.35 556.340027 0 556.340027
2003-07-24 556.34 562.05 552.51 552.789978 0 552.789978
2003-07-25 552.79 561.42 550.3 561.359985 0 561.359985
2003-07-28 561.36 562.96 559.07 561.059998 0 561.059998
2003-07-29 561.06 562.33 554.64 557.75 0 557.75
2003-07-30 557.75 559.43 555.77 556.859985 0 556.859985
2003-07-31 556.86 565.64 556.86 558.52002 0 558.52002
2003-08-01 558.52 558.52 551.9 552.47998 0 552.47998
2003-08-04 552.48 554.91 544.98 553.280029 0 553.280029
2003-08-05 553.28 553.28 543.47 543.700012 0 543.700012
2003-08-06 543.7 548.53 540.85 543.849976 0 543.849976
2003-08-07 543.85 547.37 542 547.130005 0 547.130005
2003-08-08 550.13 550.14 546.93 548.859985 0 548.859985
2003-08-11 548.86 553.26 547.46 550.940002 0 550.940002
2003-08-12 550.94 556.69 550.9 556.669983 0 556.669983
2003-08-13 556.67 557.8 552.03 553.609985 0 553.609985
2003-08-14 553.61 557.73 551.73 557.179993 0 557.179993
2003-08-15 557.18 558.45 555.24 557.570007 0 557.570007
2003-08-18 557.57 563.32 557.57 563.150024 0 563.150024
2003-08-19 563.15 565.44 561.45 565.299988 0 565.299988
2003-08-20 565.3 566.02 562.14 564.47998 0 564.47998
2003-08-21 564.48 569.64 564.48 566.900024 0 566.900024
2003-08-22 566.9 571.06 560.6 560.789978 0 560.789978
2003-08-25 560.79 560.84 557.56 560.609985 0 560.609985
2003-08-26 560.61 562.78 554.84 562.340027 0 562.340027
2003-08-27 562.34 563.64 560.67 563.179993 0 563.179993
2003-08-28 563.18 567.62 560.31 567.049988 0 567.049988
2003-08-29 567.05 570.6 565.37 570.02002 0 570.02002
2003-09-02 570.02 578.27 568.79 578.090027 0 578.090027
2003-09-03 578.09 582.24 578.09 580.539978 0 580.539978
2003-09-04 580.54 582.32 578.47 581.73999 0 581.73999
2003-09-05 581.74 582.49 576.45 578.150024 0 578.150024
2003-09-08 578.15 584.59 578.15 584.369995 0 584.369995
2003-09-09 584.37 584.37 578.73 579.849976 0 579.849976
2003-09-10 579.85 579.85 571.3 571.799988 0 571.799988
2003-09-11 571.8 577.36 571.8 575.190002 0 575.190002
2003-09-12 575.19 577.14 570.29 576.580017 0 576.580017
2003-09-15 576.58 577.34 574.04 574.469971 0 574.469971
2003-09-16 574.47 582.61 574.47 582.51001 0 582.51001
2003-09-17 582.51 583.66 580.06 580.950012 0 580.950012
2003-09-18 580.95 588.46 580.65 588.22998 0 588.22998
2003-09-19 588.23 588.54 584.32 586.650024 0 586.650024
2003-09-22 586.65 586.65 576.89 579.130005 0 579.130005
2003-09-23 579.13 583.35 578.79 582.900024 0 582.900024
2003-09-24 582.9 583.38 571.73 571.890015 0 571.890015
2003-09-25 571.89 574.46 567.22 567.22998 0 567.22998
2003-09-26 567.23 567.24 562.71 562.820007 0 562.820007
2003-09-29 562.82 568.59 561.8 568.559998 0 568.559998
2003-09-30 568.56 568.56 559.75 563.059998 0 563.059998
2003-10-01 563.06 575.47 563.06 575.469971 0 575.469971
2003-10-02 575.47 577.89 573.11 577.049988 0 577.049988
2003-10-03 577.05 587.71 577.05 582.919983 0 582.919983
2003-10-06 582.92 586.55 582.62 585.710022 0 585.710022
2003-10-07 585.71 588.7 581.39 588.700012 0 588.700012
2003-10-08 588.7 589.16 584.08 585.52002 0 585.52002
2003-10-09 585.52 594.03 585.52 588.640015 0 588.640015
2003-10-10 588.64 589.76 586.79 588.169983 0 588.169983
2003-10-13 588.17 594.7 588.17 592.909973 0 592.909973
2003-10-14 592.91 595.38 590.4 595.380005 0 595.380005
2003-10-15 595.38 597.83 591.51 593.219971 0 593.219971
2003-10-16 593.22 596.69 591.77 595.200012 0 595.200012
2003-10-17 595.2 595.96 587.38 588.710022 0 588.710022
2003-10-20 588.71 591.39 587.06 591.390015 0 591.390015
2003-10-21 591.39 593.9 590.46 592.659973 0 592.659973
2003-10-22 592.66 592.66 582.62 583.469971 0 583.469971
2003-10-23 583.47 586.03 580.48 584.900024 0 584.900024
2003-10-24 584.9 584.9 576.86 582.400024 0 582.400024
2003-10-27 582.4 587.98 582.4 584.73999 0 584.73999
2003-10-28 584.74 593.8 584.74 593.789978 0 593.789978
2003-10-29 593.79 595.9 592.08 595.23999 0 595.23999
2003-10-30 595.24 598.2 593.06 594.5 0 594.5
2003-10-31 594.5 597.74 594.5 596.280029 0 596.280029
2003-11-03 596.28 602.78 596.28 601.710022 0 601.710022
2003-11-04 601.71 601.71 598.09 598.840027 0 598.840027
2003-11-05 598.84 599.56 594.02 598.419983 0 598.419983
2003-11-06 598.42 602.41 595.85 602.039978 0 602.039978
2003-11-07 602.04 604.57 599.24 599.780029 0 599.780029
2003-11-10 599.78 600.05 594.79 595.47998 0 595.47998
2003-11-11 595.48 595.86 592.77 594.460022 0 594.460022
2003-11-12 594.46 602.22 594.46 602.219971 0 602.219971
2003-11-13 602.22 603.32 599.68 602.609985 0 602.609985
2003-11-14 602.61 605.63 596.67 597.640015 0 597.640015
2003-11-17 597.64 597.64 588.79 593.5 0 593.5
2003-11-18 593.5 596.74 588.09 588.159973 0 588.159973
2003-11-19 588.16 593.45 587.97 592.599976 0 592.599976
2003-11-20 592.6 594.94 587.71 587.900024 0 587.900024
2003-11-21 587.9 590.19 586.82 589.150024 0 589.150024
2003-11-24 589.15 599.21 589.15 599.210022 0 599.210022
2003-11-25 599.21 602.86 597.85 600.710022 0 600.710022
2003-11-26 600.71 603.24 597.62 603.23999 0 603.23999
2003-11-28 603.24 604.73 602.54 603.539978 0 603.539978
2003-12-01 603.54 610.74 603.54 610.679993 0 610.679993
2003-12-02 610.68 611.68 608.41 608.98999 0 608.98999
2003-12-03 608.99 612.83 606.69 606.77002 0 606.77002
2003-12-04 606.77 609 604.62 608.630005 0 608.630005
2003-12-05 608.63 608.63 602.88 603.710022 0 603.710022
2003-12-08 603.71 608.1 603.39 608.090027 0 608.090027
2003-12-09 608.09 609.52 601.69 602.169983 0 602.169983
2003-12-10 602.17 603.36 597.51 600.580017 0 600.580017
2003-12-11 600.58 609.62 600.58 608.47998 0 608.47998
2003-12-12 608.48 610.39 606.39 610.330017 0 610.330017
2003-12-15 610.33 615.33 605.87 605.890015 0 605.890015
2003-12-16 605.89 609.74 604.97 609.340027 0 609.340027
2003-12-17 609.34 610.24 606.82 610.190002 0 610.190002
2003-12-18 610.18 617.76 610.18 617.559998 0 617.559998
2003-12-19 617.56 618.36 614.53 617.27002 0 617.27002
2003-12-22 617.27 619.55 615.77 619.549988 0 619.549988
2003-12-23 619.55 621.87 618.84 621.77002 0 621.77002
2003-12-24 621.77 621.84 619.87 620.630005 0 620.630005
2003-12-26 620.63 623.21 620.63 621.789978 0 621.789978
2003-12-29 621.79 629.64 621.79 629.630005 0 629.630005
2003-12-30 629.63 629.96 627.91 629.960022 0 629.960022
2003-12-31 629.96 631.66 627.68 630.130005 0 630.130005
2004-01-02 630.13 634.17 627.04 628.880005 0 628.880005
2004-01-05 628.88 636.43 628.88 636.419983 0 636.419983
2004-01-06 636.42 638.01 634.53 637.320007 0 637.320007
2004-01-07 637.32 639.22 633.6 639.219971 0 639.219971
2004-01-08 639.22 642.48 638.44 642.47998 0 642.47998
2004-01-09 642.48 642.82 636.91 637.409973 0 637.409973
2004-01-12 637.41 641.16 636.97 640.940002 0 640.940002
2004-01-13 640.94 641.81 634.07 637.559998 0 637.559998
2004-01-14 637.56 642.65 637.56 642.650024 0 642.650024
2004-01-15 642.65 646.12 638.98 643.51001 0 643.51001
2004-01-16 643.51 648.2 643.51 648.080017 0 648.080017
2004-01-20 648.08 650.09 645.94 648.559998 0 648.559998
2004-01-21 648.56 653.67 645.83 652.950012 0 652.950012
2004-01-22 652.95 654.74 650.44 650.700012 0 650.700012
2004-01-23 650.7 654.26 646.86 649.719971 0 649.719971
2004-01-26 649.72 657.24 649.08 657.23999 0 657.23999
2004-01-27 657.24 657.24 650.99 650.98999 0 650.98999
2004-01-28 650.99 653.5 640.8 641.77002 0 641.77002
2004-01-29 641.77 644.26 637.1 643.700012 0 643.700012
2004-01-30 643.7 643.7 640.49 642.609985 0 642.609985
2004-02-02 642.61 648.67 640.36 644.549988 0 644.549988
2004-02-03 644.55 645.55 642.24 644.549988 0 644.549988
2004-02-04 644.55 644.55 637.49 638.130005 0 638.130005
2004-02-05 638.13 640.96 637.16 639.48999 0 639.48999
2004-02-06 639.49 648.47 639.49 648.460022 0 648.460022
2004-02-09 648.46 650.02 647.12 647.380005 0 647.380005
2004-02-10 647.38 651.3 646.82 651.02002 0 651.02002
2004-02-11 651.02 657.98 649.36 657.690002 0 657.690002
2004-02-12 657.69 657.69 654.12 654.400024 0 654.400024
2004-02-13 654.4 657.07 649.38 650.570007 0 650.570007
2004-02-17 650.57 657.83 650.57 656.919983 0 656.919983
2004-02-18 656.92 657.24 652.92 654.150024 0 654.150024
2004-02-19 654.15 658.02 650.51 650.640015 0 650.640015
2004-02-20 650.64 652.02 645.58 648.650024 0 648.650024
2004-02-23 648.65 650.14 644.03 645.77002 0 645.77002
2004-02-24 645.77 648.01 642.48 644.890015 0 644.890015
2004-02-25 644.89 648.82 644.89 648.27002 0 648.27002
2004-02-26 648.27 650.79 645.59 649.809998 0 649.809998
2004-02-27 650.32 653.48 648.21 650.23999 0 650.23999
2004-03-01 650.24 657.56 650.23 657.01001 0 657.01001
2004-03-02 657.01 657.51 652.44 653.23999 0 653.23999
2004-03-03 653.24 654.92 649.73 654.070007 0 654.070007
2004-03-04 654.07 656.82 653.3 656.809998 0 656.809998
2004-03-05 656.81 661.72 653.33 658.380005 0 658.380005
2004-03-08 658.38 660.37 652.68 652.76001 0 652.76001
2004-03-09 652.76 652.76 646.51 648.5 0 648.5
2004-03-10 648.5 649.3 638.23 638.880005 0 638.880005
2004-03-11 638.88 640.46 629.22 629.619995 0 629.619995
2004-03-12 629.62 638.15 629.62 638.150024 0 638.150024
2004-03-15 638.15 638.15 627.96 628.280029 0 628.280029
2004-03-16 628.28 633.8 626.91 631.289978 0 631.289978
2004-03-17 631.29 639.96 631.29 639.059998 0 639.059998
2004-03-18 639.06 639.58 632.75 637.77002 0 637.77002
2004-03-19 637.77 638.08 631.04 631.119995 0 631.119995
2004-03-22 631.12 631.12 619.61 622.419983 0 622.419983
2004-03-23 622.42 626.22 620.51 621.950012 0 621.950012
2004-03-24 621.95 624.13 618.09 620.150024 0 620.150024
2004-03-25 620.15 631.23 620.15 630.75 0 630.75
2004-03-26 630.75 634.25 629.17 630.359985 0 630.359985
2004-03-29 630.36 639.48 630.36 638.73999 0 638.73999
2004-03-30 638.74 641.88 637.17 641.710022 0 641.710022
2004-03-31 641.71 643.89 638.53 641.679993 0 641.679993
2004-04-01 641.68 647.29 641.68 645.710022 0 645.710022
2004-04-02 645.71 652.84 645.71 651.080017 0 651.080017
2004-04-05 651.05 655.66 650.4 655.659973 0 655.659973
2004-04-06 655.66 655.66 650.99 653.380005 0 653.380005
2004-04-07 653.38 653.38 648.28 650.049988 0 650.049988
2004-04-08 650.05 654.7 646.6 648.880005 0 648.880005
2004-04-12 648.88 652.93 648.88 651.590027 0 651.590027
2004-04-13 651.59 653.05 641.08 642.039978 0 642.039978
2004-04-14 642.04 643.63 637.38 640.700012 0 640.700012
2004-04-15 640.7 644.16 636.37 640.890015 0 640.890015
2004-04-16 640.89 645.33 639.46 643.969971 0 643.969971
2004-04-19 643.97 645.41 641.23 645.280029 0 645.280029
2004-04-20 645.28 647.45 635.14 635.140015 0 635.140015
2004-04-21 635.14 639.6 633.96 639.01001 0 639.01001
2004-04-22 639.01 649.53 637.9 648.169983 0 648.169983
2004-04-23 648.17 649.13 644.52 647.97998 0 647.97998
2004-04-26 647.98 651.03 644.35 645.659973 0 645.659973
2004-04-27 645.66 651.8 645.66 646.859985 0 646.859985
2004-04-28 646.86 646.86 636.84 637.450012 0 637.450012
2004-04-29 637.45 640.83 628.54 631.799988 0 631.799988
2004-04-30 631.8 634.79 627.58 627.710022 0 627.710022
2004-05-03 627.71 634.27 627.71 633.590027 0 633.590027
2004-05-04 633.59 639.73 631.38 635.039978 0 635.039978
2004-05-05 635.04 638.48 634.26 636.469971 0 636.469971
2004-05-06 636.47 636.47 627.22 631.72998 0 631.72998
2004-05-07 631.73 633.64 622.18 622.200012 0 622.200012
2004-05-10 622.2 622.2 610.4 614.580017 0 614.580017
2004-05-11 614.58 620.38 614.58 620.25 0 620.25
2004-05-12 620.25 621.07 608.98 620.909973 0 620.909973
2004-05-13 620.91 624.2 617.97 620.460022 0 620.460022
2004-05-14 621.43 623.61 615.71 619.549988 0 619.549988
2004-05-17 619.55 619.55 609.78 612.719971 0 612.719971
2004-05-18 612.72 618.48 612.72 617.369995 0 617.369995
2004-05-19 617.37 625.78 615.6 615.73999 0 615.73999
2004-05-20 615.74 618.06 614 616.039978 0 616.039978
2004-05-21 616.04 621.88 616.04 618.76001 0 618.76001
2004-05-24 623.38 623.46 618.34 620.48999 0 620.48999
2004-05-25 620.49 631.36 618.11 631.039978 0 631.039978
2004-05-26 631.04 633.36 629.42 632.619995 0 632.619995
2004-05-27 632.62 637.53 632.08 635.809998 0 635.809998
2004-05-28 635.81 636.84 634.16 635.840027 0 635.840027
2004-06-01 635.84 637.19 632.09 636.549988 0 636.549988
2004-06-02 636.55 640.19 635.07 638.530029 0 638.530029
2004-06-03 638.53 638.53 632.83 632.849976 0 632.849976
2004-06-04 632.85 640.06 632.85 636.429993 0 636.429993
2004-06-07 636.43 646.63 636.43 646.630005 0 646.630005
2004-06-08 646.63 647.28 643.73 647.179993 0 647.179993
2004-06-09 647.18 647.18 640.47 640.559998 0 640.559998
2004-06-10 640.56 643.13 640.56 642.98999 0 642.98999
2004-06-14 642.99 642.99 634.58 635.960022 0 635.960022
2004-06-15 635.96 643.36 635.96 640.5 0 640.5
2004-06-16 640.5 642.44 639.65 641.630005 0 641.630005
2004-06-17 641.63 641.7 637.7 640.77002 0 640.77002
2004-06-18 640.77 644.49 639.44 642.27002 0 642.27002
2004-06-21 642.27 643.82 639.37 639.75 0 639.75
2004-06-22 639.75 642.44 636.39 642.22998 0 642.22998
2004-06-23 642.23 648.58 640.86 648.030029 0 648.030029
2004-06-24 648.03 649.5 645.91 646.22998 0 646.22998
2004-06-25 646.23 649.32 643.77 643.830017 0 643.830017
2004-06-28 643.83 647.75 641.77 642.789978 0 642.789978
2004-06-29 642.79 645.47 642.19 644.549988 0 644.549988
2004-06-30 644.55 647.9 643.37 647.539978 0 647.539978
2004-07-01 647.54 647.54 637.69 640.5 0 640.5
2004-07-02 640.5 640.5 637.35 638.830017 0 638.830017
2004-07-06 638.83 638.83 631.3 632.809998 0 632.809998
2004-07-07 632.81 635.85 632.32 634 0 634
2004-07-08 634 634.09 627.71 627.909973 0 627.909973
2004-07-09 627.91 631.57 627.91 630.039978 0 630.039978
2004-07-12 630.04 631.44 626.25 630.419983 0 630.419983
2004-07-13 630.42 631.65 629.79 630.77002 0 630.77002
2004-07-14 630.77 633.39 626.89 628.72998 0 628.72998
2004-07-15 628.73 630.98 626.77 626.880005 0 626.880005
2004-07-16 626.88 629.72 623.3 623.47998 0 623.47998
2004-07-19 623.48 625.44 620.37 623.070007 0 623.070007
2004-07-20 623.07 628.27 622.32 628.27002 0 628.27002
2004-07-21 628.27 631.59 618.64 618.640015 0 618.640015
2004-07-22 618.64 621.41 612.58 619.76001 0 619.76001
2004-07-23 619.76 619.76 612.25 613.469971 0 613.469971
2004-07-26 613.47 615.56 608.37 611.190002 0 611.190002
2004-07-27 611.19 618.59 611.18 617.789978 0 617.789978
2004-07-28 617.79 619.5 610.15 617.429993 0 617.429993
2004-07-29 617.43 622.82 617.43 621.309998 0 621.309998
2004-07-30 621.31 623.32 619.86 622.330017 0 622.330017
2004-08-02 622.33 625.69 619.44 624.869995 0 624.869995
2004-08-03 624.87 624.87 620.17 620.400024 0 620.400024
2004-08-04 620.4 621.67 615.64 619.409973 0 619.409973
2004-08-05 619.41 619.59 608.88 609.179993 0 609.179993
2004-08-06 609.18 609.18 598.52 599.450012 0 599.450012
2004-08-09 599.45 602.04 599.45 599.890015 0 599.890015
2004-08-10 599.89 608.15 599.89 608.150024 0 608.150024
2004-08-11 608.15 608.15 600.08 606.210022 0 606.210022
2004-08-12 606.21 606.21 598.73 598.799988 0 598.799988
2004-08-13 598.8 601.41 597.25 599.409973 0 599.409973
2004-08-16 599.41 608.57 599.41 607.98999 0 607.98999
2004-08-17 607.99 612.36 607.99 609.72998 0 609.72998
2004-08-18 609.73 617.96 608.05 617.960022 0 617.960022
2004-08-19 617.96 617.96 612.86 615.369995 0 615.369995
2004-08-20 615.37 621.4 614.63 620.530029 0 620.530029
2004-08-23 620.53 621.91 618.33 618.669983 0 618.669983
2004-08-24 618.67 621.78 617.1 619.109985 0 619.109985
2004-08-25 619.11 624.63 617.31 624.049988 0 624.049988
2004-08-26 624.05 624.83 622.62 623.890015 0 623.890015
2004-08-27 623.89 626.88 623.79 625.929993 0 625.929993
2004-08-30 625.93 625.93 620.71 620.710022 0 620.710022
2004-08-31 620.71 623.87 618.47 623.859985 0 623.859985
2004-09-01 623.86 627.29 621.88 625.51001 0 625.51001
2004-09-02 625.51 632.8 625.35 632.349976 0 632.349976
2004-09-03 632.35 633.72 629.41 629.559998 0 629.559998
2004-09-07 629.56 635.67 629.56 634.22998 0 634.22998
2004-09-08 634.23 635.31 631.09 631.109985 0 631.109985
2004-09-09 631.11 634.78 630.05 633.150024 0 633.150024
2004-09-10 633.15 637.04 630.71 636.369995 0 636.369995
2004-09-13 636.37 640.04 636.37 637.919983 0 637.919983
2004-09-14 637.92 639.51 636.73 638.880005 0 638.880005
2004-09-15 638.88 638.88 634.09 634.619995 0 634.619995
2004-09-16 634.62 638.39 634.62 637.130005 0 637.130005
2004-09-17 637.13 640.36 636.87 639.380005 0 639.380005
2004-09-20 639.38 639.38 634.96 635.929993 0 635.929993
2004-09-21 635.93 641.39 635.93 640.320007 0 640.320007
2004-09-22 640.32 640.32 630.97 631.309998 0 631.309998
2004-09-23 631.31 631.36 628.42 628.580017 0 628.580017
2004-09-24 628.58 631.61 628.58 629.539978 0 629.539978
2004-09-27 629.54 629.54 625.18 625.25 0 625.25
2004-09-28 625.25 630.02 624.11 629.190002 0 629.190002
2004-09-29 629.19 632.18 628.11 632.169983 0 632.169983
2004-09-30 632.17 633.57 629.63 632.530029 0 632.530029
2004-10-01 632.53 642.29 632.53 642.27002 0 642.27002
2004-10-04 642.27 647.44 642.27 644.659973 0 644.659973
2004-10-05 644.66 645.96 642.82 644.070007 0 644.070007
2004-10-06 644.07 648.42 643.23 648.419983 0 648.419983
2004-10-07 648.42 648.42 641.38 641.450012 0 641.450012
2004-10-08 641.45 642.71 635.58 636.469971 0 636.469971
2004-10-11 636.47 638.69 636.47 637.880005 0 637.880005
2004-10-12 637.88 637.91 632.68 636.599976 0 636.599976
2004-10-13 636.6 639.7 629.71 631.719971 0 631.719971
2004-10-14 631.72 632.33 625.56 626.150024 0 626.150024
2004-10-15 626.15 631.81 625.4 629.01001 0 629.01001
2004-10-18 629.01 632.58 626.28 632.349976 0 632.349976
2004-10-19 632.35 635.05 626.45 626.51001 0 626.51001
2004-10-20 626.51 627.35 621.54 627.030029 0 627.030029
2004-10-21 627.03 630.67 624.97 629.52002 0 629.52002
2004-10-22 629.52 630.46 623.19 623.27002 0 623.27002
2004-10-25 623.27 624.31 620.11 623.090027 0 623.090027
2004-10-26 623.09 631.71 622.8 631.690002 0 631.690002
2004-10-27 631.69 640.39 630.08 640.23999 0 640.23999
2004-10-28 640.21 642.59 637 640.919983 0 640.919983
2004-10-29 640.92 642.97 639.11 642.150024 0 642.150024
2004-11-01 642.15 643.93 640.73 642.619995 0 642.619995
2004-11-02 642.62 648.02 640.98 642.340027 0 642.340027
2004-11-03 642.34 652.39 642.34 650.030029 0 650.030029
2004-11-04 650.03 659.95 649.18 659.950012 0 659.950012
2004-11-05 659.95 665.02 659.37 662.380005 0 662.380005
2004-11-08 662.38 662.79 660.05 661.460022 0 661.460022
2004-11-09 661.46 663.75 660.3 661.48999 0 661.48999
2004-11-10 661.49 664.7 660.62 661.369995 0 661.369995
2004-11-11 661.37 667.84 661.37 667.469971 0 667.469971
2004-11-12 667.47 673.82 666.08 673.820007 0 673.820007
2004-11-15 673.82 674.16 671.45 674.02002 0 674.02002
2004-11-16 674.02 674.02 669.24 669.340027 0 669.340027
2004-11-17 669.34 676.96 669.34 673.169983 0 673.169983
2004-11-18 673.17 674.39 671.63 673.77002 0 673.77002
2004-11-19 673.77 673.85 665.47 666.030029 0 666.030029
2004-11-22 666.03 670.72 664.83 670.400024 0 670.400024
2004-11-23 670.4 671.86 667.15 670.890015 0 670.890015
2004-11-24 670.89 674.47 670.89 674.059998 0 674.059998
2004-11-26 674.06 676.89 673.79 674.76001 0 674.76001
2004-11-29 674.76 677.56 669.21 673.22998 0 673.22998
2004-11-30 673.23 673.29 670.59 670.840027 0 670.840027
2004-12-01 670.82 680.93 670.82 680.929993 0 680.929993
2004-12-02 680.93 682.77 678.42 680.179993 0 680.179993
2004-12-03 680.18 683.91 679.22 680.77002 0 680.77002
2004-12-06 680.77 681.26 677.13 680.049988 0 680.049988
2004-12-07 680.05 681.18 671.9 671.900024 0 671.900024
2004-12-08 671.9 675.98 671.65 675.200012 0 675.200012
2004-12-09 675.2 678.98 669.75 678.359985 0 678.359985
2004-12-10 678.36 680.04 676.29 678.320007 0 678.320007
2004-12-13 678.32 684.15 678.32 684.119995 0 684.119995
2004-12-14 684.12 688.03 683.71 687.150024 0 687.150024
2004-12-15 687.15 689.49 685.43 689.299988 0 689.299988
2004-12-16 689.3 690.17 684.83 687.190002 0 687.190002
2004-12-17 687.19 687.19 682 683.090027 0 683.090027
2004-12-20 683.08 687.81 681.7 682.51001 0 682.51001
2004-12-21 682.51 689.01 682.51 688.909973 0 688.909973
2004-12-22 688.91 692.35 688.12 691.349976 0 691.349976
2004-12-23 691.35 693.48 690.93 691.75 0 691.75
2004-12-27 691.75 694 688.62 688.619995 0 688.619995
2004-12-28 688.62 694.31 688.62 694.309998 0 694.309998
2004-12-29 694.31 694.47 692.79 694.22998 0 694.22998
2004-12-30 694.23 695.9 694.23 694.51001 0 694.51001
2004-12-31 694.51 696.88 693.54 693.630005 0 693.630005
2005-01-03 693.63 696.66 685.96 686.890015 0 686.890015
2005-01-04 686.89 688.78 676.87 677.97998 0 677.97998
2005-01-05 677.98 680.07 674.15 674.159973 0 674.159973
2005-01-06 674.16 678.91 674.08 676.51001 0 676.51001
2005-01-07 676.51 678.65 672.91 675.090027 0 675.090027
2005-01-10 675.09 680.86 674.56 677.950012 0 677.950012
2005-01-11 677.95 677.95 672.12 673.469971 0 673.469971
2005-01-12 673.47 676.14 669.04 675.969971 0 675.969971
2005-01-13 675.97 676.4 669.97 670.900024 0 670.900024
2005-01-14 670.9 675.67 670.9 675.429993 0 675.429993
2005-01-18 675.43 682.02 673.09 682.02002 0 682.02002
2005-01-19 682.02 682.02 675.29 675.440002 0 675.440002
2005-01-20 675.44 675.44 669.4 670.369995 0 670.369995
2005-01-21 670.37 672.74 666.43 666.450012 0 666.450012
2005-01-24 666.45 669.03 663.34 663.340027 0 663.340027
2005-01-25 663.34 669.48 663.34 665.630005 0 665.630005
2005-01-26 665.63 670.67 665.63 669.75 0 669.75
2005-01-27 669.75 672.07 667.68 670.090027 0 670.090027
2005-01-28 670.09 670.67 665.43 668.150024 3474600 668.150024
2005-01-31 668.15 674.66 668.15 674.539978 3228800 674.539978
2005-02-01 674.54 679.87 674.5 679.380005 3368500 679.380005
2005-02-02 679.38 682.77 679.12 681.780029 3272600 681.780029
2005-02-03 681.78 681.78 677.33 679.840027 3254600 679.840027
2005-02-04 679.84 687.78 679.69 687.710022 3296900 687.710022
2005-02-07 687.71 688.56 685.41 686.919983 174700 686.919983
2005-02-08 686.92 688.9 686.14 687.5 175800 687.5
2005-02-09 687.5 688.35 680.55 680.789978 171400 680.789978
2005-02-10 680.79 684.26 680.04 683.349976 177400 683.349976
2005-02-11 683.35 689.93 680.8 688.51001 0 688.51001
2005-02-14 688.51 689.5 687.59 689.179993 174300 689.179993
2005-02-15 689.18 692.76 688.95 691.140015 173300 691.140015
2005-02-16 691.14 692.88 688.25 691.73999 169800 691.73999
2005-02-17 691.74 692.55 686.2 686.210022 170200 686.210022
2005-02-18 686.21 687.24 684.32 686.409973 171500 686.409973
2005-02-22 686.41 686.9 676.1 676.099976 169500 676.099976
2005-02-23 676.1 681.27 676.1 679.719971 167400 679.719971
2005-02-24 679.72 685.46 677.78 685.460022 167500 685.460022
